epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
60,22457.9,2.1516,3.49737,3.25401,2.29444,0.11638,0.15204,0.16084,0.52871,0.08634,0.07914,0.03559,0.52182,0.08058,0.0696,0.02792,2.07662,3.34827,3.72459,2.24443,0.10717,0,0,0.000751907,0.000751907,0.000751907
61,22831.4,2.13928,3.50159,3.26445,2.29975,0.12261,0.15868,0.16925,0.41354,0.12011,0.09436,0.04029,0.37085,0.10656,0.07151,0.02846,2.09204,3.32429,3.77144,2.26713,0.1068,0,0,0.000750533,0.000750533,0.000750533
62,23205,2.16482,3.5034,3.28363,2.31045,0.11872,0.15333,0.16233,0.38028,0.11473,0.08813,0.03456,0.38058,0.10204,0.07621,0.03041,2.10003,3.31311,3.62131,2.26527,0.10709,0,0,0.000749159,0.000749159,0.000749159
63,23578.4,2.14888,3.50965,3.26758,2.2956,0.1156,0.15232,0.16094,0.39446,0.13366,0.07351,0.03083,0.48899,0.10935,0.06368,0.02574,2.06671,3.31076,3.67592,2.25216,0.1071,0,0,0.000747784,0.000747784,0.000747784
64,23952,2.12152,3.48309,3.2398,2.2889,0.11776,0.15598,0.16536,0.41121,0.1378,0.0955,0.04045,0.39391,0.11945,0.08255,0.03293,2.05202,3.27881,3.62093,2.23228,0.10647,0,0,0.00074641,0.00074641,0.00074641
65,24325.6,2.17737,3.49261,3.23589,2.29441,0.1215,0.1576,0.16751,0.29023,0.1405,0.09289,0.04122,0.26724,0.1295,0.08619,0.03498,2.04522,3.28752,3.83048,2.21684,0.10651,0,0,0.000745035,0.000745035,0.000745035
66,24699.2,2.14562,3.46137,3.14096,2.25438,0.11537,0.15297,0.16141,0.46876,0.15794,0.11356,0.04841,0.37596,0.13017,0.09651,0.03766,2.03406,3.25304,3.81573,2.21101,0.10627,0,0,0.000743661,0.000743661,0.000743661
67,25073.2,2.14055,3.51214,3.22321,2.26792,0.12243,0.15858,0.16955,0.32318,0.15374,0.11094,0.04714,0.28434,0.1266,0.09386,0.03813,2.04428,3.26761,3.49597,2.21281,0.10648,0,0,0.000742286,0.000742286,0.000742286
68,25446.9,2.1354,3.45429,3.20157,2.24521,0.11892,0.15511,0.16486,0.31991,0.15367,0.09149,0.04301,0.2823,0.13976,0.0824,0.03241,2.02399,3.25504,3.76432,2.19258,0.1057,0,0,0.000740912,0.000740912,0.000740912
69,25820.4,2.10199,3.45176,3.19749,2.2584,0.11823,0.15539,0.16444,0.30047,0.17763,0.10028,0.04483,0.24673,0.15336,0.08675,0.03347,2.01108,3.22692,3.95171,2.18753,0.10566,0,0,0.000739537,0.000739537,0.000739537
