epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
70,2384.04,2.11849,3.44975,0.06928,2.21602,0.06374,0.18168,0.19621,0.42201,0.01771,0.0097,0.00251,0.41857,0.01494,0.00874,0.00264,2.45649,3.96727,0.05914,2.46027,0.06323,0,0,0.000738163,0.000738163,0.000738163
71,2419.19,2.06716,3.47123,0.07031,2.19463,0.06384,0.17739,0.19755,0.00641,0.03679,0.00293,0.00098,0.00908,0.0171,0.00271,0.0008,2.40391,3.93627,0.06456,2.43285,0.06335,0,0,0.000736788,0.000736788,0.000736788
72,2454.12,2.06435,3.49231,0.07149,2.19487,0.06368,0.17106,0.19306,0.2185,0.01663,0.00655,0.00215,0.42076,0.01432,0.00611,0.00208,2.39782,3.98945,0.06442,2.42024,0.0632,0,0,0.000735414,0.000735414,0.000735414
73,2489.43,2.06693,3.47404,0.06745,2.16771,0.0635,0.16535,0.19068,0.21196,0.01432,0.00521,0.00163,0.22244,0.01858,0.00579,0.00173,2.47921,3.93997,0.05893,2.47647,0.06321,0,0,0.00073404,0.00073404,0.00073404
74,2524.36,2.06955,3.4594,0.07037,2.20019,0.06385,0.1663,0.19298,0.21871,0.01894,0.00604,0.00184,0.21711,0.01848,0.00566,0.00173,2.39645,3.97494,0.06145,2.41268,0.06326,0,0,0.000732665,0.000732665,0.000732665
75,2559.03,2.06228,3.48364,0.07178,2.17911,0.06383,0.17378,0.19751,0.21262,0.02494,0.00532,0.00175,0.22,0.01617,0.00545,0.00179,2.36658,3.95409,0.06468,2.41694,0.06332,0,0,0.000731291,0.000731291,0.000731291
76,2593.91,2.02152,3.43679,0.06927,2.16494,0.06346,0.16793,0.19227,0.21565,0.01709,0.00652,0.00212,0.4168,0.01524,0.00664,0.00217,2.39116,3.90001,0.06279,2.41377,0.06322,0,0,0.000729916,0.000729916,0.000729916
77,2628.58,2.03289,3.4151,0.07119,2.1602,0.06374,0.16736,0.19279,0.42685,0.01293,0.00825,0.00264,0.42873,0.01293,0.00869,0.00298,2.38959,3.95844,0.06078,2.42452,0.06318,0,0,0.000728542,0.000728542,0.000728542
78,2663.92,2.05531,3.4614,0.06947,2.18965,0.06384,0.16883,0.19437,0.21336,0.0194,0.00688,0.00261,0.21336,0.0194,0.00617,0.00253,2.382,3.97074,0.06325,2.39492,0.06324,0,0,0.000727167,0.000727167,0.000727167
79,2698.65,1.99824,3.40582,0.07079,2.14638,0.0635,0.16888,0.19066,0.21613,0.01617,0.00545,0.00171,0.21521,0.01524,0.00506,0.00166,2.4022,3.94903,0.06017,2.40382,0.06327,0,0,0.000725793,0.000725793,0.000725793
80,2733.66,1.9918,3.34202,0.07069,2.14502,0.06397,0.16779,0.19426,0.21849,0.01617,0.00782,0.00295,0.21579,0.01432,0.00743,0.0032,2.39998,3.9481,0.06083,2.41287,0.06326,0,0,0.000724418,0.000724418,0.000724418
81,2768.96,2.00421,3.38788,0.06768,2.10846,0.06352,0.16614,0.19223,0.22415,0.03253,0.00822,0.0033,0.22072,0.02643,0.0064,0.00272,2.38222,3.92454,0.062,2.40039,0.06325,0,0,0.000723044,0.000723044,0.000723044
82,2803.96,1.98884,3.37982,0.07243,2.13837,0.06373,0.16397,0.18729,0.20952,0.02725,0.00902,0.00283,0.21703,0.01524,0.00829,0.00296,2.4153,3.88097,0.05968,2.42046,0.06318,0,0,0.00072167,0.00072167,0.00072167
83,2838.86,1.99996,3.38549,0.07035,2.15013,0.06357,0.16611,0.19222,0.41617,0.02402,0.00887,0.00296,0.41862,0.02032,0.00734,0.00289,2.34982,3.92071,0.05989,2.38037,0.06323,0,0,0.000720295,0.000720295,0.000720295
84,2873.94,1.94884,3.3554,0.06729,2.10863,0.06341,0.16901,0.18937,0.21705,0.02273,0.0068,0.00212,0.41967,0.01739,0.00613,0.00219,2.41114,3.94865,0.06201,2.41762,0.06324,0,0,0.000718921,0.000718921,0.000718921
85,2908.82,1.99974,3.40479,0.07157,2.12314,0.06385,0.16973,0.19564,0.21931,0.02504,0.00743,0.00244,0.21412,0.01986,0.00536,0.00213,2.39217,3.89856,0.06097,2.38603,0.06311,0,0,0.000717546,0.000717546,0.000717546
86,2943.95,1.93061,3.38424,0.06845,2.1,0.06344,0.16674,0.18889,0.21157,0.02125,0.00583,0.00224,0.22373,0.02552,0.00521,0.0023,2.37429,3.93178,0.0599,2.40755,0.06323,0,0,0.000716172,0.000716172,0.000716172
87,2978.74,1.99485,3.40251,0.07014,2.13617,0.06362,0.16652,0.192,0.22179,0.0293,0.00686,0.00248,0.22174,0.01801,0.00549,0.00191,2.35859,3.86844,0.05956,2.38864,0.06316,0,0,0.000714797,0.000714797,0.000714797
88,3013.7,1.94102,3.35189,0.06777,2.08105,0.06372,0.16239,0.18644,0.22364,0.02079,0.00872,0.00284,0.62652,0.01848,0.00801,0.00313,2.35324,3.95165,0.0599,2.38892,0.06327,0,0,0.000713423,0.000713423,0.000713423
89,3048.5,1.94883,3.37887,0.07024,2.11394,0.06371,0.16829,0.1928,0.42396,0.01986,0.01032,0.00357,0.42485,0.01617,0.00834,0.00311,2.34367,3.90751,0.05914,2.37519,0.06329,0,0,0.000712048,0.000712048,0.000712048
