epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
57,628.229,2.73807,4.08212,3.68923,2.68127,0.52451,0.51962,0.51964,0.3909,0.06999,0.00893,0.00285,0.66797,0.01176,0.00701,0.0016,2.80008,4.01521,3.47936,2.68157,0,0,0,0.000756031,0.000756031,0.000756031
58,642.182,2.7714,4.1094,3.64622,2.62141,0.52513,0.51952,0.51942,0.63922,0.04734,0.01132,0.00334,0.65388,0.01602,0.01597,0.0022,2.79666,4.05199,3.55944,2.68618,0,0,0,0.000754656,0.000754656,0.000754656
59,656.651,2.72923,4.04666,3.67062,2.58686,0.52229,0.51792,0.51803,0.56723,0.06791,0.02922,0.01094,0.55678,0.02819,0.01622,0.00352,2.68816,4.00001,3.71695,2.62278,0,0,0,0.000753282,0.000753282,0.000753282
60,671.725,2.79344,4.03084,3.60503,2.60797,0.52432,0.51799,0.51827,0.65778,0.02989,0.02642,0.00944,0.6408,0.02122,0.01256,0.00292,2.72615,4.00508,3.43213,2.65261,0,0,0,0.000751907,0.000751907,0.000751907
61,685.975,2.68424,4.00952,3.57993,2.57491,0.52196,0.51699,0.51735,0.65281,0.0366,0.03027,0.01331,0.64545,0.02669,0.01122,0.00273,2.64826,3.99727,3.24837,2.5766,0,0,0,0.000750533,0.000750533,0.000750533
62,700.292,2.72208,4.06315,3.60343,2.6193,0.52148,0.51689,0.51698,0.5835,0.05894,0.03091,0.0138,0.54614,0.0313,0.01487,0.00472,2.71441,3.99363,3.45784,2.58149,0,0,0,0.000749159,0.000749159,0.000749159
63,713.827,2.64401,4.05858,3.6114,2.58975,0.52171,0.51634,0.51681,0.53801,0.03101,0.01853,0.00656,0.51443,0.01844,0.00964,0.00244,2.65705,3.99379,3.36286,2.62743,0,0,0,0.000747784,0.000747784,0.000747784
64,726.857,2.67966,4.09542,3.60866,2.59987,0.52105,0.51623,0.51632,0.65182,0.03167,0.02805,0.01036,0.64404,0.02205,0.01112,0.00239,2.67695,3.99654,3.35724,2.64149,0,0,0,0.00074641,0.00074641,0.00074641
65,740.807,2.7219,4.11412,3.49386,2.55863,0.51978,0.51507,0.51544,0.64807,0.04192,0.01894,0.00737,0.65438,0.02928,0.00999,0.00246,2.62685,3.97158,3.5256,2.57893,0,0,0,0.000745035,0.000745035,0.000745035
66,752.524,2.69973,4.09226,3.5494,2.57246,0.52062,0.51518,0.51583,0.68749,0.02894,0.01043,0.0032,0.64917,0.02065,0.00677,0.0019,2.64461,4.00475,3.41104,2.60882,0,0,0,0.000743661,0.000743661,0.000743661
67,763.761,2.6884,4.13121,3.52229,2.55065,0.51933,0.51427,0.51466,0.41554,0.05452,0.03426,0.01378,0.52439,0.01481,0.00857,0.00229,2.65514,4.01536,3.27913,2.59297,0,0,0,0.000742286,0.000742286,0.000742286
68,774.469,2.63029,4.02674,3.4737,2.56322,0.51856,0.5138,0.51436,0.18981,0.03975,0.02065,0.00696,0.15349,0.01956,0.00931,0.00232,2.66563,4.00023,3.30951,2.59598,0,0,0,0.000740912,0.000740912,0.000740912
69,784.771,2.63675,3.98299,3.50181,2.53212,0.51857,0.51353,0.514,0.54463,0.0413,0.03728,0.01339,0.40641,0.02288,0.01234,0.00369,2.59145,3.97801,3.20554,2.54348,0,0,0,0.000739537,0.000739537,0.000739537
70,795.174,2.57755,3.95047,3.46723,2.49551,0.5166,0.51251,0.5127,0.64851,0.05276,0.0563,0.02385,0.52039,0.02377,0.01551,0.00413,2.58049,3.96309,3.15104,2.51866,0,0,0,0.000738163,0.000738163,0.000738163
71,805.658,2.59112,4.02187,3.41754,2.47127,0.51701,0.51257,0.51293,0.4344,0.04276,0.04416,0.01636,0.40311,0.02782,0.02013,0.00651,2.54261,3.9391,3.16804,2.51105,0,0,0,0.000736788,0.000736788,0.000736788
72,815.96,2.65342,4.05448,3.36153,2.42785,0.51739,0.51224,0.5126,0.52895,0.07421,0.04327,0.01491,0.53457,0.04376,0.01748,0.00531,2.58802,3.9263,3.20066,2.53869,0,0,0,0.000735414,0.000735414,0.000735414
73,826.321,2.64923,4.05986,3.42857,2.47819,0.51512,0.51128,0.51174,0.62731,0.05998,0.04925,0.01933,0.5293,0.03844,0.01479,0.00447,2.5626,3.91959,3.1395,2.54385,0,0,0,0.00073404,0.00073404,0.00073404
74,836.665,2.59416,3.95786,3.39733,2.47392,0.51663,0.51133,0.51198,0.58771,0.05183,0.06262,0.02435,0.52912,0.02884,0.02122,0.00582,2.6071,3.89973,3.1392,2.51419,0,0,0,0.000732665,0.000732665,0.000732665
75,847.12,2.63174,3.95204,3.31425,2.42896,0.51395,0.51021,0.51054,0.45671,0.06459,0.05874,0.02447,0.28306,0.03671,0.01901,0.00738,2.58876,3.90643,3.21705,2.54924,0,0,0,0.000731291,0.000731291,0.000731291
